id,name_zh,name_en,election_type,person_id,matched,year,cacode,constituency_id,age,political_affiliation,camp,candidate_number,occupation,nominated_at,nominate_status,votes,is_won,fb_id,ig_id,tags
208,覃德誠,CHUM TAK SHING,ordinary,2304,1,1999,F10,106,24,民協,民主,,社區工作,,,1208,FALSE,,,
209,陸嘉名,LUK KA MING,ordinary,1294,1,1999,F10,106,35,民主黨,民主,,康體事務主任,,,1285,TRUE,,,
210,馬旗,MA KEE,ordinary,2126,1,1999,F11,107,45,民主黨,民主,,藥劑師,,,840,TRUE,,,
211,劉志明,LAU CHI MING,ordinary,2339,1,1999,F11,107,41,民建聯,建制,,安全稽核師,,,509,FALSE,,,
212,王德全,WONG TAK CHUEN JOE,ordinary,2305,1,1999,F12,108,37,民主黨,民主,,電台監製,,,1017,FALSE,,,
213,曾有發,,ordinary,2127,1,1999,F12,108,50,民建聯,建制,,高級經理,,,1048,TRUE,,,
214,陳松光,CHAN CHUNG KONG STEPHEN,ordinary,1405,1,1999,F13,109,34,民主黨,民主,,行政經理,,,907,FALSE,,,
215,譚國雄,TAM KWOK HUNG,ordinary,2128,1,1999,F13,109,55,,其他,,營業經理,,,1280,TRUE,,,
216,張永森,CHEUNG WING SUM AMBROSE,ordinary,1194,1,1999,F14,110,49,,其他,,律師／公司董事,,,2142,TRUE,,,
217,陳均超,,ordinary,2306,1,1999,F14,110,39,民主黨,民主,,珠寶業,,,491,FALSE,,,
218,譚國僑,TAM KWOK KIU,ordinary,1365,1,1999,F15,111,42,民協,民主,,全職區議員,,,1548,TRUE,,,
219,柳傑翹,,ordinary,1406,1,1999,F15,111,35,民主黨,民主,,資訊科技顧問,,,245,FALSE,,,
220,陳偉明,CHAN WAI MING,ordinary,2340,1,1999,F16,112,31,民建聯,建制,,地區統籌主任,,,1595,TRUE,,,
221,任紹偉,YAM SIU WAI DAVID,ordinary,2341,1,1999,F16,112,44,民主黨,民主,,工程顧問,,,680,FALSE,,,
222,陳裕榮,,ordinary,2307,1,1999,F16,112,43,民協,民主,,營業主任,,,1069,FALSE,,,
223,符樹雲,FU SHU WAN,ordinary,1366,1,1999,F17,113,41,民建聯,建制,,行政人員,,,1834,TRUE,,,
224,符偉樂,FOO WAI LOK,ordinary,2308,1,1999,F17,113,36,民主黨,民主,,全議員,,,849,FALSE,,,
225,陳人鑑,,ordinary,2196,1,1999,F17,113,39,民協,民主,,勞工服務工作者,,,1558,FALSE,,,
226,甄啟榮,YAN KAI WING,ordinary,1744,1,1999,F18,114,33,民協,民主,,全職議員,,,2690,TRUE,,,
227,黃尉聰,,ordinary,2310,1,1999,F18,114,39,民建聯,建制,,社區幹事,,,965,FALSE,,,
228,梁錦培,LEUNG KAM PUI,ordinary,1295,1,1999,F19,115,35,民建聯,建制,,消防工程,,,660,FALSE,,,
229,梁錦滔,LEUNG KAM TAO,ordinary,1367,1,1999,F19,115,42,民協,民主,,社工,,,1294,TRUE,,,
230,朱嘉鳴,,ordinary,1296,1,1999,F20,116,23,民建聯,建制,,議員助理,,,718,FALSE,,,
231,王桂雲,WONG KWAI WAN,ordinary,788,1,1999,F20,116,58,民協,民主,,全職區議員,,,1909,TRUE,,,
232,馮檢基,FUNG KIN KEE FREDERICK,ordinary,1368,1,1999,F21,117,46,民協,民主,,港大通識教育統籌主任,,,,TRUE,,,
233,陸偉綱,,ordinary,1297,1,1999,G01,118,45,,其他,,公司執行董事,,,1118,FALSE,,,
234,莫嘉嫻,MOK KA HAN ROSANDA,ordinary,2342,1,1999,G01,118,27,民協,民主,,社區幹事,,,1687,TRUE,,,
235,潘志文,PUN CHI MAN,ordinary,1408,1,1999,G02,119,42,,民主,,工程技術員,,,482,FALSE,,,
236,尹才榜,WEN CHOY BON,ordinary,1409,1,1999,G02,119,56,民建聯,建制,,社會服務行政人員,,,1175,TRUE,,,
237,陳麗君,CHAN LAI KWAN,ordinary,1298,1,1999,G03,120,47,民主黨,民主,,社區幹事,,,694,FALSE,,,
238,李蓮,LI LIN,ordinary,1369,1,1999,G03,120,51,,其他,,公司經理,,,1418,TRUE,,,
239,鄧寶匡,TANG PO HONG,ordinary,2343,1,1999,G04,121,59,港進聯,建制,,校長,,,,TRUE,,,
240,王紹爾,WONG SIU YEE,ordinary,2344,1,1999,G05,122,46,港進聯,建制,,行政管理人員,,,1799,TRUE,,,
241,蔡麗玲,TSOI LAI LING,ordinary,1370,1,1999,G05,122,34,民主黨,民主,,議員助理,,,1304,FALSE,,,
242,伍精民,NG CHING MAN,ordinary,1410,1,1999,G06,123,51,,其他,,行政總裁,,,,TRUE,,,
243,陳景煌,CHAN KING WONG,ordinary,2197,1,1999,G07,124,50,,建制,,全職議員,,,956,TRUE,,,
244,陳健成,CHAN KIN SHING ALEXIS,ordinary,1411,1,1999,G07,124,39,民主黨,民主,,資訊管理顧問,,,809,FALSE,,,
245,甄為堅,,ordinary,1371,1,1999,G07,124,44,,其他,,商人,,,171,FALSE,,,
246,林月秀,,ordinary,1372,1,1999,G08,125,44,一二三,民主,,教育學院導師,,,491,FALSE,,,
247,黃以謙,WONG YEE HIM,ordinary,2345,1,1999,G08,125,34,自由黨,建制,,醫生,,,984,TRUE,,,
248,何顯明,HO HIN MING,ordinary,1412,1,1999,G09,126,45,自由黨,建制,,工程經理,,,993,TRUE,,,
249,劉美珍,,ordinary,2311,1,1999,G09,126,31,港進聯,建制,,研究生／社工,,,511,FALSE,,,
250,李華南,LEE WAH NAM,ordinary,2129,1,1999,G10,127,56,,其他,,義工,,,416,FALSE,,,
251,任枝明,YAM CHI MING STEPHEN,ordinary,1343,1,1999,G10,127,45,,建制,,執業大律師,,,446,FALSE,,,
252,李卓藩,LEE CHEUK FAN,ordinary,2198,1,1999,G10,127,55,自由黨,建制,,校長,,,760,TRUE,,,
253,朱初昇,,ordinary,2130,1,1999,G11,128,42,港進聯,建制,,稅務顧問,,,992,TRUE,,,
254,許清波,HUI CHING PO,ordinary,1299,1,1999,G11,128,48,民建聯,建制,,文員,,,729,FALSE,,,
255,梁潤養,,ordinary,1300,1,1999,G12,129,50,自由黨,建制,,社區幹事,,,964,FALSE,,,
256,麥勁麟,,ordinary,1374,1,1999,G12,129,56,港進聯,建制,,小學校長,,,1214,TRUE,,,
257,李慧琼,LEE WAI KING STARRY,ordinary,2312,1,1999,G13,130,25,,其他,,會計經理,,,965,TRUE,,,
258,林明,,ordinary,1344,1,1999,G13,130,50,港進聯,建制,,行政人員,,,402,FALSE,,,
259,朱容,,ordinary,1345,1,1999,G14,131,36,港進聯,建制,,中國法律顧問,,,409,FALSE,,,
260,文德全,MAN TAK CHUEN,ordinary,2346,1,1999,G14,131,33,民主黨,民主,,公司董事,,,592,TRUE,,,
261,柯穎基,,ordinary,1301,1,1999,G14,131,43,民建聯,建制,,公司董事,,,341,FALSE,,,
262,蕭婉嫦,SIU YUEN SHEUNG,ordinary,1195,1,1999,G15,132,56,港進聯,建制,,公司董事,,,,TRUE,,,
263,徐紅英,,ordinary,1196,1,1999,G16,133,49,民建聯,建制,,行政管理人員,,,908,FALSE,,,
264,羅少雄,LAW SIU HUNG PAUL,ordinary,1197,1,1999,G16,133,41,自由黨,建制,,行政總監,,,282,FALSE,,,
265,陳家偉,CHAN KA WAI,ordinary,2347,1,1999,G16,133,36,民主黨,民主,,勞工研究主任,,,1063,TRUE,,,
266,劉偉榮,LAU WAI WING,ordinary,1303,1,1999,G17,134,48,,建制,,全職區議員,,,1149,TRUE,,,
267,林健文,LAM KIN MAN,ordinary,1302,1,1999,G17,134,41,民主黨,民主,,律師,,,831,FALSE,,,
268,郭錦明,,ordinary,756,1,1999,G18,135,39,民建聯,建制,,高級壽險顧問,,,897,FALSE,,,
269,黎銘洪,,ordinary,1375,1,1999,G18,135,59,,其他,,大廈總管,,,161,FALSE,,,
270,馮競文,FUNG KING MAN VIRGINIA,ordinary,2199,1,1999,G18,135,52,民主黨,民主,,全職區議員,,,1244,TRUE,,,
271,葉志堅,IP CHE KIN,ordinary,2200,1,1999,G19,136,61,民建聯,建制,,營業經理,,,969,TRUE,,,
272,陳仲維,,ordinary,757,1,1999,G19,136,36,,建制,,游泳教練／廣告演員,,,476,FALSE,,,
273,陳乃裕,,ordinary,2132,1,1999,G20,137,69,自由黨,建制,,全職議員,,,1383,FALSE,,,
274,劉定幫,,ordinary,2131,1,1999,G20,137,49,民主黨,民主,,電機工程經理,,,1501,TRUE,,,
275,陳聖光,,ordinary,2313,1,1999,G21,138,52,自由黨,建制,,社會服務機構主管,,,1384,FALSE,,,
276,劉達初,LAU TAT CHOR PAUL,ordinary,2201,1,1999,G21,138,52,民建聯,建制,,社區幹事,,,1515,TRUE,,,
277,曹紹強,,ordinary,2314,1,1999,G22,139,55,民建聯,建制,,董事經理,,,976,FALSE,,,
278,何根源,,ordinary,1304,1,1999,G22,139,57,,其他,,文員,,,333,FALSE,,,
279,蔣世昌,CHIANG SAI CHEONG,ordinary,1308,1,1999,G22,139,43,自由黨,建制,,教育行政,,,1952,TRUE,,,
280,黃金池,WONG KAM CHI,ordinary,758,1,1999,H01,140,51,,建制,,公司董事,,,,TRUE,,,
281,陳錦文,,ordinary,759,1,1999,H02,141,51,,建制,,經理,,,621,FALSE,,,
282,郭秀英,KWOK SAU YING,ordinary,1376,1,1999,H02,141,39,,其他,,社會工作者,,,1854,TRUE,,,
283,郭嘉炎,KWOK KA YIM,ordinary,1309,1,1999,H02,141,46,,建制,,經理,,,1273,FALSE,,,
284,林文輝,LAM MAN FAI,ordinary,2315,1,1999,H03,142,43,民建聯,建制,,全職議員,,,2190,TRUE,,,
285,陳炎光,CHAN YIM KWONG JOE,ordinary,2348,1,1999,H03,142,29,,其他,,書籍出版,,,846,FALSE,,,
286,譚權,,ordinary,2349,1,1999,H04,143,69,民主黨,民主,,珠寶商人,,,980,TRUE,,,
287,陳靜霞,,ordinary,1377,1,1999,H04,143,44,民建聯,建制,,地區幹事,,,596,FALSE,,,
288,李國強,,ordinary,2316,1,1999,H05,144,37,民主黨,民主,,全職議員,,,1834,FALSE,,,
289,簡志豪,KAN CHI HO,ordinary,763,1,1999,H05,144,53,民建聯,建制,,行政人員,,,2573,TRUE,,,
290,鍾振權,CHUNG CHUN KUEN,ordinary,2202,1,1999,H05,144,53,,其他,,經理,,,544,FALSE,,,
291,蔡六乘,CHOI LUK SING,ordinary,2350,1,1999,H06,145,54,,建制,,商人,,,1947,TRUE,,,
292,葉添強,YIP TIM KEUNG,ordinary,2203,1,1999,H06,145,40,民主黨,民主,,工程安全督導,,,1391,FALSE,,,
293,李達仁,LEE TAT YAN,ordinary,2133,1,1999,H07,146,56,,建制,,行政人員,,,1364,TRUE,,,
294,劉山青,LAU SAN CHING,ordinary,2317,1,1999,H07,146,46,民主黨,民主,,福利工作員,,,1062,FALSE,,,
295,馮光中,FUNG KWONG CHUNG,ordinary,1310,1,1999,H08,147,61,,建制,,小學校長,,,,TRUE,,,
296,莫應帆,MOK YING FAN,ordinary,1198,1,1999,H09,148,48,民協,民主,,中醫,,,,TRUE,,,
297,陳偉坤,CHAN WAI KWAN ANDIE,ordinary,2318,1,1999,H10,149,39,,建制,,高級壽險代理,,,1598,FALSE,,,
298,羅照輝,LO CHIU FAI,ordinary,2351,1,1999,H10,149,45,,民主,,公司董事,,,1759,TRUE,,,
299,廖成利,LIU SING LEE,ordinary,764,1,1999,H11,150,41,民協,民主,,律師,,,1829,FALSE,,,
300,黎榮浩,LAI WING HO JOE,ordinary,1311,1,1999,H11,150,26,民建聯,建制,,助理地區統籌主任,,,2122,TRUE,,,
301,陳安泰,CHAN ON TAI,ordinary,2319,1,1999,H12,151,46,民主黨,民主,,工程公司東主,,,2218,TRUE,,,
302,何耀南,,ordinary,1199,1,1999,H12,151,40,民建聯,建制,,的士商,,,1560,FALSE,,,
303,李德康,LI TAK HONG,ordinary,2134,1,1999,H13,152,44,民建聯,建制,,行政經理,,,,TRUE,,,
304,梁社榮,,ordinary,765,1,1999,H14,153,48,民建聯,建制,,裝修公司東主,,,866,FALSE,,,
305,許錦成,HUI KAM SHING,ordinary,2204,1,1999,H14,153,39,民協,民主,,兼職社工導師,,,2697,TRUE,,,
306,何新華,,ordinary,1200,1,1999,H15,154,38,,建制,,議員助理,,,964,FALSE,,,
307,陶君行,TO KWAN HANG ANDREW,ordinary,2205,1,1999,H15,154,33,民主黨,民主,,公司行政人員,,,1923,TRUE,,,
308,龐嘉敏,,ordinary,2135,1,1999,H16,155,53,民協,民主,,社區幹事,,,975,FALSE,,,
309,馮梁貴平,FUNG LEUNG KWAI PING,ordinary,2206,1,1999,H16,155,48,民建聯,建制,,全職區議員,,,1126,FALSE,,,
310,何漢文,HO HON MAN,ordinary,766,1,1999,H16,155,34,,建制,,營業經理,,,1340,TRUE,,,
311,楊勵賢,YEUNG LAI YIN CECILIA,ordinary,1268,1,1999,H17,156,69,,其他,,教育,,,1065,FALSE,,,
312,范偉強,FAN WAI KEUNG,ordinary,2136,1,1999,H17,156,42,,其他,,電器工程人員,,,461,FALSE,,,
313,譚月萍,TAM YUET PING CELIA,ordinary,1269,1,1999,H17,156,36,民主黨,民主,,議員辦事處總幹事,,,1282,TRUE,,,
314,霍佩儀,,ordinary,1271,1,1999,H18,157,49,,其他,,保險經理,,,495,FALSE,,,
315,鄭德健,CHENG TAK KIN MICHAEL,ordinary,1270,1,1999,H18,157,61,,建制,,中學校長,,,1680,TRUE,,,
316,林炳釗,,ordinary,2352,1,1999,H19,158,39,民主黨,民主,,工程經理,,,1315,FALSE,,,
317,姚蕭成,,ordinary,767,1,1999,H19,158,66,,建制,,全職議員,,,1546,TRUE,,,
318,鄭炳均,,ordinary,1201,1,1999,H19,158,37,,其他,,物業管理員,,,814,FALSE,,,
319,陳秋帆,,ordinary,2137,1,1999,H20,159,69,民建聯,建制,,全職區議員,,,1419,FALSE,,,
320,胡志偉,WU CHI WAI,ordinary,2353,1,1999,H20,159,37,民主黨,民主,,市政局議員,,,2605,TRUE,,,
321,鍾祖康,,ordinary,1312,1,1999,H21,160,34,民主黨,民主,,電腦網上教學研究統籌,,,882,FALSE,,,
322,盧兆華,LO SIU WAH,ordinary,2138,1,1999,H21,160,47,工聯會,建制,,議員助理,,,1074,TRUE,,,
323,顧錦榮,,ordinary,1202,1,1999,H21,160,47,,其他,,的士司機,,,367,FALSE,,,
324,陳利成,CHAN LEE SHING,ordinary,1313,1,1999,H22,161,33,民主黨,民主,,社會服務機構行政助理,,,,TRUE,,,
325,楊石娣,YEUNG SHEK TAI,ordinary,2354,1,1999,H23,162,47,,建制,,保險,,,1294,FALSE,,,
326,徐百弟,CHUI PAK TAI,ordinary,2139,1,1999,H23,162,47,民主黨,民主,,全職區議員,,,1331,TRUE,,,
327,周冠民,,ordinary,2355,1,1999,H24,163,36,,其他,,執業西醫,,,1046,FALSE,,,
328,何賢輝,HO YIN FAI,ordinary,1203,1,1999,H24,163,43,民建聯,建制,,社會工作者,,,1911,TRUE,,,
329,阮秋,,ordinary,1272,1,1999,H25,164,75,,其他,,酒樓東主,,,1465,FALSE,,,
330,劉嘉華,,ordinary,768,1,1999,H25,164,53,,民主,,醫藥醫療諮詢指導,,,1679,TRUE,,,
331,林健培,,ordinary,769,1,1999,J01,165,39,,其他,,律師,,,515,FALSE,,,
332,陳華裕,CHAN WAH YU NELSON,ordinary,1378,1,1999,J01,165,41,,建制,,中學校長,,,949,TRUE,,,
333,陳再綱,CHAN JOY KONG ANGELIS,ordinary,1314,1,1999,J02,166,26,民建聯,建制,,社會福利機構個案主任,,,753,FALSE,,,
334,潘任惠珍,POON YAM WAI CHUN WINNIE,ordinary,2356,1,1999,J02,166,45,,其他,,全職區議員,,,1091,TRUE,,,
335,歐玉霞,AU YUK HAR GRACE,ordinary,2365,1,1999,J03,167,40,民主黨,民主,,社會工作者,,,2060,TRUE,,,
336,譚偉良,,ordinary,2366,1,1999,J03,167,42,民建聯,建制,,營業經理,,,958,FALSE,,,
337,潘進源,POON CHUN YUEN,ordinary,2141,1,1999,J04,168,48,,建制,,公司董事,,,1939,TRUE,,,
338,廖能富,LIU LUNG FU WILLIAM,ordinary,2208,1,1999,J04,168,42,民主黨,民主,,園藝經理,,,1039,FALSE,,,
339,顏錫泉,,ordinary,2207,1,1999,J04,168,51,,其他,,公司董事,,,506,FALSE,,,
340,陳鑑林,CHAN KAM LAM,ordinary,2367,1,1999,J05,169,50,民建聯,建制,,全職議員,,,2128,TRUE,,,
341,林森成,LAM SUM SHING,ordinary,2140,1,1999,J05,169,56,民主黨,民主,,全職區議員,,,2080,FALSE,,,
342,李寧,LEE LING ALICE,ordinary,2209,1,1999,J06,170,45,民主黨,民主,,社會工作者,,,1783,TRUE,,,
343,陳美娟,,ordinary,1379,1,1999,J06,170,41,民建聯,建制,,議員辦事處幹事,,,1476,FALSE,,,
344,李華明,,ordinary,2320,1,1999,J07,171,44,民主黨,民主,,全職議員,,,1650,FALSE,,,
345,郭必錚,KWOK BIT CHUN,ordinary,2368,1,1999,J07,171,42,民建聯,建制,,全職議員,,,1846,TRUE,,,
346,劉漢民,LAU HON MAN,ordinary,2210,1,1999,J08,172,55,,建制,,社區工作者,,,1470,FALSE,,,
347,羅俊毅,LAW CHUN NGAI,ordinary,1380,1,1999,J08,172,37,民主黨,民主,,保險行業經理,,,1962,TRUE,,,
348,蔡澤鴻,CHOY CHAK HUNG,ordinary,1315,1,1999,J09,173,31,,民主,,區議員,,,1979,TRUE,,,
349,鍾榮光,,ordinary,2142,1,1999,J09,173,55,,建制,,公司總經理,,,1407,FALSE,,,
350,林亨利,LIM HENRY,ordinary,1204,1,1999,J10,174,31,民建聯,建制,,工業安全顧問 公司董事,,,1411,FALSE,,,
351,何偉途,HO WAI TO,ordinary,1316,1,1999,J10,174,41,民主黨,民主,,營業經理,,,2072,TRUE,,,
352,麥富寧,MAK FU LING,ordinary,1273,1,1999,J11,175,55,民建聯,建制,,全職區議員,,,2107,TRUE,,,
353,張國長,,ordinary,770,1,1999,J11,175,43,民主黨,民主,,營業經理,,,1242,FALSE,,,
354,蘇麗珍,SO LAI CHUN,ordinary,1381,1,1999,J12,176,36,,其他,,保險／顧問經理,,,2965,TRUE,,,
355,蘇家豪,SO KA HO,ordinary,1382,1,1999,J12,176,33,民主黨,民主,,工程公司經理,,,1858,FALSE,,,
356,林健國,,ordinary,2143,1,1999,J13,177,53,,建制,,全職區議員,,,921,FALSE,,,
357,伍兆祥,NG SIU CHEUNG,ordinary,1274,1,1999,J13,177,64,,建制,,全職議員,,,2604,TRUE,,,
358,謝婉嫻,,ordinary,771,1,1999,J14,178,51,,建制,,社區服務工作者,,,459,FALSE,,,
359,黃華舜,WONG WAH SHUN DAVID,ordinary,1383,1,1999,J14,178,40,,其他,,社會工作者,,,2150,TRUE,,,
360,陳君銘,CHIN KWAN MING LESLIE,ordinary,2369,1,1999,J15,179,24,民建聯,建制,,助理統籌主任,,,1009,FALSE,,,
361,陳汶堅,CHAN MAN KIN,ordinary,1317,1,1999,J15,179,34,民主黨,民主,,電機工程經理,,,1949,TRUE,,,
362,陳德明,CHAN TAK MING,ordinary,2370,1,1999,J16,180,36,民建聯,建制,,資訊科技服務行政人員,,,1580,TRUE,,,
363,鄧志明,TANG CHI MING THOMAS,ordinary,1318,1,1999,J16,180,38,民主黨,民主,,廣告公司經理,,,977,FALSE,,,
364,陳子強,,ordinary,772,1,1999,J17,181,23,民主黨,民主,,社工,,,616,FALSE,,,
365,柯創盛,OR CHONG SHING WILSON,ordinary,1319,1,1999,J17,181,26,民建聯,建制,,社區工作者,,,2597,TRUE,,,
366,姚卓雄,,ordinary,2144,1,1999,J18,182,51,民建聯,建制,,全職區議員,,,1235,FALSE,,,
367,陳昌,CHAN CHEONG,ordinary,479,1,1999,J18,182,45,,其他,,月刊總編輯,,,1896,TRUE,,,
368,馬麗琼,,ordinary,789,1,1999,J19,183,45,民建聯,建制,,教師,,,1261,FALSE,,,
369,鄧志豪,TANG CHI HO FRANCIS,ordinary,1275,1,1999,J19,183,32,民主黨,民主,,全職議員,,,1715,TRUE,,,
370,范偉光,FAN WAI KONG,ordinary,2371,1,1999,J20,184,57,,其他,,交通從業員,,,2229,TRUE,,,
371,馮煥然,,ordinary,1320,1,1999,J20,184,53,民主黨,民主,,綜合保險顧問,,,1071,FALSE,,,
372,陳啟榮,,ordinary,790,1,1999,J21,185,48,民建聯,建制,,律師／客座講師,,,1152,FALSE,,,
373,錢正民,CHIN DANNY CHING MAN,ordinary,1276,1,1999,J21,185,43,民主黨,民主,,行政人員,,,1375,TRUE,,,
374,吳重德,NG CHUNG TAK,ordinary,1384,1,1999,J22,186,45,,建制,,教師,,,994,TRUE,,,
375,吳兆華,,ordinary,2145,1,1999,J22,186,51,民建聯,建制,,電子貿易經理,,,851,FALSE,,,
376,馮美雲,FUNG MEI WAN,ordinary,1206,1,1999,J23,187,46,,其他,,營業經理,,,1733,TRUE,,,
377,陳岫雲,CHAN CHAU WAN,ordinary,1321,1,1999,J23,187,53,,其他,,證券從業員,,,1000,FALSE,,,
378,嚴世玉,,ordinary,1207,1,1999,J23,187,51,,其他,,會計文員,,,673,FALSE,,,
379,馬樹新,,ordinary,1322,1,1999,J24,188,47,,建制,,船務經理,,,778,FALSE,,,
380,林家強,LAM KA KEUNG,ordinary,1277,1,1999,J24,188,35,,其他,,全職議員,,,2093,TRUE,,,
381,劉定安,LAU TING ON,ordinary,1278,1,1999,J25,189,50,,建制,,機務總管,,,2149,TRUE,,,
382,黃志明,,ordinary,1323,1,1999,J25,189,42,民主黨,民主,,社會工作者,,,1056,FALSE,,,
383,黎永年,LAI WING LIN ALBERT,ordinary,1324,1,1999,J26,190,56,,其他,,校長,,,,TRUE,,,
384,梁芙詠,LEUNG FU WING,ordinary,2211,1,1999,J27,191,56,,建制,,全職區議員,,,,TRUE,,,
385,徐永銓,TSUI WING CHUEN RICKY,ordinary,1325,1,1999,J28,192,37,民主黨,民主,,社區總幹事,,,1129,TRUE,,,
386,陳永雄,CHAN WING HUNG,ordinary,1385,1,1999,J28,192,44,,建制,,行政經理,,,1028,FALSE,,,
387,黃啟明,WONG KAI MING,ordinary,1279,1,1999,J29,193,50,民主黨,民主,,冷凍工程顧問,,,,TRUE,,,
388,侯瑞培,,ordinary,1280,1,1999,J30,194,75,,建制,,全職區議員,,,2352,TRUE,,,
389,蘇冠聰,SO KOON CHUNG KEVIN,ordinary,791,1,1999,J30,194,23,民主黨,民主,,聯絡主任,,,1612,FALSE,,,
390,陳國華,CHAN KOK WAH BEN,ordinary,1326,1,1999,J31,195,42,民建聯,建制,,議員辦事處總幹事,,,2050,TRUE,,,
391,黃偉達,WONG WAI TAG,ordinary,2212,1,1999,J31,195,43,民主黨,民主,,文員,,,1220,FALSE,,,
392,葉興國,YIP HING KWOK,ordinary,2213,1,1999,J32,196,48,,其他,,高級行政人員,,,,TRUE,,,
393,馮錦源,FUNG KAM YUEN,ordinary,2214,1,1999,J33,197,45,,民主,,工程監督,,,2058,TRUE,,,
394,陳興昌,,ordinary,2215,1,1999,J33,197,45,,其他,,運輸業經理,,,1282,FALSE,,,
395,羅麗娟,LAW LAI KUEN,ordinary,1208,1,1999,J34,198,47,,其他,,秘書,,,1705,TRUE,,,
396,洪松勳,,ordinary,2146,1,1999,J34,198,38,民主黨,民主,,學位教師,,,1670,FALSE,,,
397,鄺國全,KWONG KWOK CHUEN COSMAS,ordinary,1386,1,1999,K01,199,40,民主黨,民主,,全職議員,,,1094,TRUE,,,
398,吳功芳,,ordinary,2372,1,1999,K01,199,62,民建聯,建制,,商人,,,555,FALSE,,,
399,何德光,HO Tak-kwong,ordinary,792,1,1999,K02,200,47,,其他,,經理,,,125,FALSE,,,
400,陳育文,,ordinary,1387,1,1999,K02,200,68,民建聯,建制,,全職議員,,,954,TRUE,,,
401,王化民,WONG FAH MAN,ordinary,2373,1,1999,K02,200,54,,民主,,高級行政經理,,,611,FALSE,,,
402,馮以超,,ordinary,794,1,1999,K03,201,51,,建制,,公共政策顧問,,,1052,FALSE,,,
403,鄒秉恬,CHOW PING TIM,ordinary,2147,1,1999,K03,201,39,,其他,,公司行政總裁,,,1736,TRUE,,,
404,陳金霖,CHAN KAM LAM,ordinary,1209,1,1999,K04,202,51,港進聯,建制,,玩具商人,,,,TRUE,,,
405,駱昌漢,,ordinary,1281,1,1999,K05,203,38,,其他,,物業經理,,,223,FALSE,,,
406,趙葭甫,CHIU KA PO,ordinary,2216,1,1999,K05,203,53,民主黨,民主,,總幹事,,,1680,TRUE,,,
407,陸偉成,LUK WAI SING,ordinary,1210,1,1999,K05,203,48,民建聯,建制,,維修技術員,,,927,FALSE,,,
408,譚大安,,ordinary,1389,1,1999,K06,204,48,自由黨,建制,,見習律師,,,683,FALSE,,,
409,傅耀華,FU YIU WA,ordinary,795,1,1999,K06,204,36,,建制,,經理,,,202,FALSE,,,
410,王銳德,WONG YUI TAK LOUIS,ordinary,2374,1,1999,K06,204,45,民主黨,民主,,教師,,,922,TRUE,,,
411,周國紹,,ordinary,1388,1,1999,K06,204,48,,其他,,公司董事,,,133,FALSE,,,
412,江日培,,ordinary,2377,1,1999,K07,205,51,,其他,,租車部職員,,,449,FALSE,,,
413,李洪波,LI HUNG POR,ordinary,1211,1,1999,K07,205,43,,民主,,教師,,,642,TRUE,,,
414,雷德鴻,LUI TAK HUNG,ordinary,1327,1,1999,K07,205,48,民建聯,建制,,中醫師,,,359,FALSE,,,
415,葉振強,,ordinary,1328,1,1999,K08,206,41,自由黨,建制,,工業製造,,,1456,TRUE,,,
416,李摩西,LEE MOSES,ordinary,1390,1,1999,K08,206,39,,建制,,律師,,,390,FALSE,,,
417,李潤金,,ordinary,796,1,1999,K08,206,43,民主黨,民主,,維修工程公司負責人,,,455,FALSE,,,
418,駱潔容,LOK KIT YUNG,ordinary,1282,1,1999,K08,206,43,,其他,,行政主任,,,514,FALSE,,,
419,陳俊成,,ordinary,1329,1,1999,K09,207,40,,其他,,商人,,,892,FALSE,,,
420,田世鳴,TIN SAI MING,ordinary,1212,1,1999,K09,207,40,民主黨,民主,,營業經理,,,1019,TRUE,,,
421,陳偉業,CHAN WAI YIP ALBERT,ordinary,2378,1,1999,K10,208,44,民主黨,民主,,區議員,,,1399,TRUE,,,
422,麥日超,,ordinary,1213,1,1999,K10,208,53,,建制,,商人,,,797,FALSE,,,
423,陳世傑,,ordinary,1391,1,1999,K11,209,39,,建制,,公司董事,,,499,FALSE,,,
424,蔡成火,CHOI SHING FOR,ordinary,797,1,1999,K11,209,48,,建制,,董事,,,697,TRUE,,,
425,陳偉明,CHAN WAI MING,ordinary,1283,1,1999,K12,210,44,,建制,,公司董事,,,1141,TRUE,,,
426,鄭少偉,,ordinary,798,1,1999,K12,210,36,,其他,,信貸部經理,,,316,FALSE,,,
427,楊福蘭,,ordinary,2148,1,1999,K13,211,44,自由黨,建制,,律師,,,,TRUE,,,
428,許葆真,,ordinary,2380,1,1999,K14,212,40,,建制,,品管顧問,,,676,FALSE,,,
429,陳琬琛,CHAN YUEN SUM SUMLY,ordinary,2379,1,1999,K14,212,41,,其他,,社會工作者,,,1404,TRUE,,,
430,林超倫,LAM CHIU LUN,ordinary,1214,1,1999,K15,213,58,,其他,,全職議員,,,2158,TRUE,,,
431,鄒積廣,,ordinary,1284,1,1999,K15,213,59,港進聯,建制,,物業管理經理,,,344,FALSE,,,
432,文裕明,MAN YU MING,ordinary,1285,1,1999,K16,214,42,,建制,,保險行政人員,,,1072,FALSE,,,
433,楊福廣,YEUNG FUK KWONG,ordinary,2381,1,1999,K16,214,46,自由黨,建制,,大律師,,,1842,TRUE,,,
434,許昭暉,HUI CHIU FAI,ordinary,2217,1,1999,K17,215,49,民建聯,建制,,教師,,,1350,FALSE,,,
